ID,Username,Tweet,Sentiment,Location,Hashtags,Timestamp,Retweet_count,Like_count,Brand
t00679,qritter,"Totally recommend checking out Nike at New York, USA! #TravelDiaries #MovieNight",positive,"New York, USA","['#TravelDiaries', '#MovieNight']",2024-10-06 00:59:24.166436,533,733,Nike
t00680,richmondrachel,"Random thoughts on Amazon at London, UK! #TravelDiaries #TechNews",neutral,"London, UK","['#TravelDiaries', '#TechNews']",2025-02-16 14:30:29.824723,224,1382,Amazon
t00681,kevin49,"Frustrated by the poor service at Apple at New Sherry, Guatemala! #FitnessGoals #Trending",negative,"New Sherry, Guatemala","['#FitnessGoals', '#Trending']",2024-12-25 03:23:57.715055,827,2064,Apple
t00682,angela99,"Really disappointed with the latest update from Google at São Paulo, Brazil! #TechNews #MovieNight",negative,"São Paulo, Brazil","['#TechNews', '#MovieNight']",2025-01-21 08:02:46.874178,495,1572,Google
t00683,pmitchell,"Terrible experience with Nike at London, UK! #Trending #EcoFriendly",negative,"London, UK","['#Trending', '#EcoFriendly']",2024-11-19 14:42:22.367879,45,537,Nike
t00684,vcarter,"Amazing experience with the new product from Nike at Berlin, Germany! #Trending #TechNews",positive,"Berlin, Germany","['#Trending', '#TechNews']",2024-07-22 00:22:45.180185,786,2180,Nike
t00685,christine83,"Very poor performance by Google at Lake Raymondhaven, Brunei Darussalam! #ShopSmart #NewLaunch",negative,"Lake Raymondhaven, Brunei Darussalam","['#ShopSmart', '#NewLaunch']",2025-01-06 18:22:33.762028,210,803,Google
t00686,kimberly09,"Not sure how to feel about Tesla at Carpenterside, Sierra Leone! #EcoFriendly #Trending",neutral,"Carpenterside, Sierra Leone","['#EcoFriendly', '#Trending']",2024-07-10 17:24:03.979550,972,2004,Tesla
t00687,peterbaxter,"Checked out the new update of Amazon at São Paulo, Brazil! #Innovation",neutral,"São Paulo, Brazil",['#Innovation'],2025-04-21 19:49:13.767870,920,1580,Amazon
t00688,bennettjennifer,"Giving a try to Netflix at New York, USA! #TechNews #Trending",neutral,"New York, USA","['#TechNews', '#Trending']",2025-01-25 23:29:32.479989,735,1886,Netflix
t00689,lindseybean,"Checked out the new update of Samsung at Mumbai, India! #ShopSmart",neutral,"Mumbai, India",['#ShopSmart'],2024-06-15 10:05:57.726191,100,1421,Samsung
t00690,steeleoscar,"Blown away by the quality of Adidas at Port Steventon, Cameroon! #Innovation #Trending",positive,"Port Steventon, Cameroon","['#Innovation', '#Trending']",2025-03-08 14:56:26.248599,371,406,Adidas
t00691,vincent69,"Absolutely loving the latest release by Tesla at Tokyo, Japan! #FitnessGoals #NewLaunch",positive,"Tokyo, Japan","['#FitnessGoals', '#NewLaunch']",2025-03-10 12:31:16.750921,191,518,Tesla
t00692,marshallnicole,"Really disappointed with the latest update from Samsung at São Paulo, Brazil! #FitnessGoals #TechNews",negative,"São Paulo, Brazil","['#FitnessGoals', '#TechNews']",2024-06-15 17:50:25.902916,226,298,Samsung
t00693,josephtaylor,"First impressions are great for Google at Sydney, Australia! #TravelDiaries #Trending",positive,"Sydney, Australia","['#TravelDiaries', '#Trending']",2024-09-02 23:45:10.705621,544,1847,Google
t00694,stephenbailey,"Not satisfied with the recent changes by Adidas at New York, USA! #Innovation",negative,"New York, USA",['#Innovation'],2025-03-01 08:41:17.695175,951,2206,Adidas
t00695,brooke02,"Another fantastic innovation from Apple at Paris, France! #Innovation #MovieNight",positive,"Paris, France","['#Innovation', '#MovieNight']",2024-11-10 17:04:05.773203,331,1796,Apple
t00696,fbradley,"Loving the fresh updates brought by Tesla at São Paulo, Brazil! #TravelDiaries",positive,"São Paulo, Brazil",['#TravelDiaries'],2024-12-11 23:04:41.733162,603,1868,Tesla
t00697,anthonydouglas,"Not sure how to feel about Apple at Sydney, Australia! #FitnessGoals",neutral,"Sydney, Australia",['#FitnessGoals'],2025-03-22 03:11:08.458594,127,1053,Apple
t00698,wagnerkelly,"Not sure how to feel about Amazon at Danieltown, Niue! #FitnessGoals #ShopSmart",neutral,"Danieltown, Niue","['#FitnessGoals', '#ShopSmart']",2025-01-24 05:03:09.611974,905,2370,Amazon
t00699,ffitzpatrick,"Could have been better, talking about Netflix at Berlin, Germany! #NewLaunch #Trending",negative,"Berlin, Germany","['#NewLaunch', '#Trending']",2024-11-06 14:51:15.946174,386,1822,Netflix
t00700,vwilkinson,"Mixed feelings about Adidas at London, UK! #TechNews #FitnessGoals",neutral,"London, UK","['#TechNews', '#FitnessGoals']",2025-02-27 22:29:33.428764,506,961,Adidas
t00701,tadams,"Could have been better, talking about Google at Los Angeles, USA! #Trending #NewLaunch",negative,"Los Angeles, USA","['#Trending', '#NewLaunch']",2024-05-09 14:48:30.351134,431,2321,Google
t00702,bobbygood,"Major letdown from Samsung at Mumbai, India! #EcoFriendly",negative,"Mumbai, India",['#EcoFriendly'],2024-10-27 04:37:50.395386,145,580,Samsung
t00703,lynnevans,"Frustrated by the poor service at Tesla at Paris, France! #FitnessGoals #ShopSmart",negative,"Paris, France","['#FitnessGoals', '#ShopSmart']",2025-02-05 00:04:02.639189,369,2206,Tesla
t00704,omathis,"Excited about the new launch event of Nike at Toronto, Canada! #TechNews #TravelDiaries",positive,"Toronto, Canada","['#TechNews', '#TravelDiaries']",2025-03-09 02:31:28.004603,834,1171,Nike
t00705,garygalloway,"Not sure how to feel about Netflix at Edwardshire, Hungary! #FitnessGoals",neutral,"Edwardshire, Hungary",['#FitnessGoals'],2024-12-15 16:26:14.181562,115,2039,Netflix
t00706,boothjason,"Terrible experience with Tesla at North Tonya, Latvia! #TechNews",negative,"North Tonya, Latvia",['#TechNews'],2024-11-13 21:25:23.783130,964,2024,Tesla
t00707,amy50,"Worst experience so far with Nike at London, UK! #EcoFriendly #ShopSmart",negative,"London, UK","['#EcoFriendly', '#ShopSmart']",2025-04-03 19:19:30.864722,133,453,Nike
t00708,danielevans,"Absolutely loving the latest release by Nike at Los Angeles, USA! #NewLaunch #Innovation",positive,"Los Angeles, USA","['#NewLaunch', '#Innovation']",2024-08-26 17:19:14.028967,576,912,Nike
t00709,josecooper,"Terrible experience with Netflix at New York, USA! #MovieNight",negative,"New York, USA",['#MovieNight'],2025-01-08 22:05:39.499995,411,2367,Netflix
t00710,kevin13,"Super impressed by the quality of Apple at Berlin, Germany! #FitnessGoals",positive,"Berlin, Germany",['#FitnessGoals'],2024-09-07 03:02:54.221104,31,1619,Apple
t00711,smithbob,"Not satisfied with the recent changes by Google at New York, USA! #Innovation #EcoFriendly",negative,"New York, USA","['#Innovation', '#EcoFriendly']",2024-12-21 15:01:27.703945,861,1319,Google
t00712,brownsandra,"Mixed feelings about Netflix at Port Emily, Kenya! #EcoFriendly",neutral,"Port Emily, Kenya",['#EcoFriendly'],2024-12-12 13:36:59.379898,858,2848,Netflix
t00713,egray,"Terrible experience with Google at North Glenn, Cyprus! #MovieNight #NewLaunch",negative,"North Glenn, Cyprus","['#MovieNight', '#NewLaunch']",2024-11-15 07:18:19.098331,278,1401,Google
t00714,ljones,"Blown away by the quality of Netflix at Berlin, Germany! #EcoFriendly #MovieNight",positive,"Berlin, Germany","['#EcoFriendly', '#MovieNight']",2025-02-09 14:11:39.481192,566,1402,Netflix
t00715,hernandezashley,"Worst experience so far with Netflix at London, UK! #EcoFriendly #Innovation",negative,"London, UK","['#EcoFriendly', '#Innovation']",2025-04-25 19:28:32.848675,963,1582,Netflix
t00716,carljones,"Had an average experience with Samsung at West Pamela, Lithuania! #FitnessGoals #TechNews",neutral,"West Pamela, Lithuania","['#FitnessGoals', '#TechNews']",2024-10-23 08:41:34.082973,222,1415,Samsung
t00717,rbrooks,"Yet to form a solid opinion about Amazon at Toronto, Canada! #NewLaunch #ShopSmart",neutral,"Toronto, Canada","['#NewLaunch', '#ShopSmart']",2025-03-30 11:17:09.046478,298,1753,Amazon
t00718,zbyrd,"Loving the fresh updates brought by Amazon at Lake Timothyland, Comoros! #EcoFriendly #ShopSmart",positive,"Lake Timothyland, Comoros","['#EcoFriendly', '#ShopSmart']",2024-08-12 04:02:21.179835,393,823,Amazon
t00719,dobrien,"Yet to form a solid opinion about Tesla at Paris, France! #EcoFriendly",neutral,"Paris, France",['#EcoFriendly'],2024-08-21 01:22:00.758753,750,1747,Tesla
t00720,murrayadam,"Not satisfied with the recent changes by Adidas at São Paulo, Brazil! #Trending #ShopSmart",negative,"São Paulo, Brazil","['#Trending', '#ShopSmart']",2024-06-29 11:51:03.860388,675,1109,Adidas
t00721,christopherwilson,"Random thoughts on Samsung at Los Angeles, USA! #MovieNight",neutral,"Los Angeles, USA",['#MovieNight'],2024-10-25 11:44:55.132041,974,2403,Samsung
t00722,higginskimberly,"Unmatched service and performance by Amazon at Sydney, Australia! #ShopSmart #MovieNight",positive,"Sydney, Australia","['#ShopSmart', '#MovieNight']",2024-05-07 09:09:35.988273,465,1487,Amazon
t00723,carolvillarreal,"Mixed feelings about Nike at Kellymouth, Poland! #ShopSmart #TechNews",neutral,"Kellymouth, Poland","['#ShopSmart', '#TechNews']",2024-06-14 00:53:40.892756,511,1086,Nike
t00724,bernardvillarreal,"Major letdown from Tesla at Los Angeles, USA! #Trending",negative,"Los Angeles, USA",['#Trending'],2024-12-11 13:22:54.548462,857,1188,Tesla
t00725,andrew73,"Very poor performance by Google at Mumbai, India! #ShopSmart #TechNews",negative,"Mumbai, India","['#ShopSmart', '#TechNews']",2025-03-20 16:39:47.028159,747,2027,Google
t00726,maria74,"Major letdown from Amazon at Nelsonbury, Peru! #TravelDiaries #ShopSmart",negative,"Nelsonbury, Peru","['#TravelDiaries', '#ShopSmart']",2024-12-30 23:06:39.065861,326,500,Amazon
t00727,davisolivia,"Exploring the features of Amazon at Los Angeles, USA! #FitnessGoals",neutral,"Los Angeles, USA",['#FitnessGoals'],2025-04-17 09:57:00.637954,67,703,Amazon
t00728,susan50,"Super impressed by the quality of Netflix at Tokyo, Japan! #Innovation",positive,"Tokyo, Japan",['#Innovation'],2024-10-26 15:57:37.944862,967,1406,Netflix
t00729,raymond70,"Loving the fresh updates brought by Tesla at New York, USA! #ShopSmart #MovieNight",positive,"New York, USA","['#ShopSmart', '#MovieNight']",2025-03-22 15:19:17.241102,437,1087,Tesla
t00730,angelicaharris,"Could have been better, talking about Google at North Kathleen, Belize! #Trending #EcoFriendly",negative,"North Kathleen, Belize","['#Trending', '#EcoFriendly']",2024-08-04 05:08:44.709919,857,1492,Google
t00731,alejandra93,"Unexpected issues faced with Nike at New York, USA! #Trending #EcoFriendly",negative,"New York, USA","['#Trending', '#EcoFriendly']",2024-05-09 07:54:40.063309,474,1970,Nike
t00732,joneslucas,"Super impressed by the quality of Samsung at London, UK! #ShopSmart",positive,"London, UK",['#ShopSmart'],2025-04-01 05:47:57.544179,764,2461,Samsung
t00733,cody29,"Amazing experience with the new product from Google at Los Angeles, USA! #MovieNight #FitnessGoals",positive,"Los Angeles, USA","['#MovieNight', '#FitnessGoals']",2024-08-03 12:38:43.112015,960,2192,Google
t00734,barkerkristin,"Unmatched service and performance by Samsung at Robertsport, Saint Pierre and Miquelon! #TechNews #NewLaunch",positive,"Robertsport, Saint Pierre and Miquelon","['#TechNews', '#NewLaunch']",2024-10-13 20:30:44.691351,797,1433,Samsung
t00735,pvalencia,"Giving a try to Amazon at Laurenshire, Ukraine! #ShopSmart",neutral,"Laurenshire, Ukraine",['#ShopSmart'],2024-09-02 05:09:57.466999,375,1953,Amazon
t00736,travis87,"Could have been better, talking about Apple at Los Angeles, USA! #MovieNight",negative,"Los Angeles, USA",['#MovieNight'],2024-07-07 16:59:22.660681,457,1226,Apple
t00737,brandoncarr,"Totally recommend checking out Tesla at Tokyo, Japan! #FitnessGoals #Innovation",positive,"Tokyo, Japan","['#FitnessGoals', '#Innovation']",2024-06-29 20:31:46.048972,323,1182,Tesla
t00738,mnelson,"Totally recommend checking out Netflix at Los Angeles, USA! #MovieNight",positive,"Los Angeles, USA",['#MovieNight'],2025-04-06 18:42:16.695314,173,2064,Netflix
t00739,fkim,"Totally recommend checking out Adidas at New York, USA! #TravelDiaries",positive,"New York, USA",['#TravelDiaries'],2024-06-28 19:29:24.931382,557,795,Adidas
t00740,jaredanderson,"Super impressed by the quality of Apple at Berlin, Germany! #EcoFriendly #MovieNight",positive,"Berlin, Germany","['#EcoFriendly', '#MovieNight']",2024-11-09 14:52:37.053108,106,524,Apple
t00741,cory53,"Amazing experience with the new product from Apple at Los Angeles, USA! #NewLaunch",positive,"Los Angeles, USA",['#NewLaunch'],2024-10-21 22:05:52.488985,476,721,Apple
t00742,ashley70,"Unmatched service and performance by Adidas at Sydney, Australia! #Innovation",positive,"Sydney, Australia",['#Innovation'],2024-07-18 06:30:08.586321,855,2711,Adidas
t00743,mcguirebilly,"Super impressed by the quality of Adidas at New York, USA! #Trending #TravelDiaries",positive,"New York, USA","['#Trending', '#TravelDiaries']",2024-05-08 15:06:16.178717,745,1322,Adidas
t00744,bryantchelsea,"Could have been better, talking about Netflix at Youngborough, Saint Kitts and Nevis! #TravelDiaries",negative,"Youngborough, Saint Kitts and Nevis",['#TravelDiaries'],2025-01-29 08:44:07.167960,824,2029,Netflix
t00745,skhan,"Super impressed by the quality of Google at Berlin, Germany! #NewLaunch #TravelDiaries",positive,"Berlin, Germany","['#NewLaunch', '#TravelDiaries']",2025-04-03 21:48:15.670168,421,1400,Google
t00746,johnsonsusan,"Unmatched service and performance by Samsung at South Sandraborough, American Samoa! #Trending",positive,"South Sandraborough, American Samoa",['#Trending'],2025-03-22 08:25:30.350008,557,933,Samsung
t00747,yvette29,"Random thoughts on Tesla at Sydney, Australia! #Trending",neutral,"Sydney, Australia",['#Trending'],2025-04-28 08:44:53.416162,172,2146,Tesla
t00748,brandi35,"Had an average experience with Google at Los Angeles, USA! #TravelDiaries #MovieNight",neutral,"Los Angeles, USA","['#TravelDiaries', '#MovieNight']",2024-10-21 08:44:45.123979,653,1739,Google
t00749,leah24,"Terrible experience with Amazon at Lake Tanya, Fiji! #FitnessGoals",negative,"Lake Tanya, Fiji",['#FitnessGoals'],2024-10-13 07:09:07.146605,689,2251,Amazon
t00750,justingutierrez,"First time trying products from Google at North Kevinmouth, Myanmar! #ShopSmart #TravelDiaries",neutral,"North Kevinmouth, Myanmar","['#ShopSmart', '#TravelDiaries']",2024-05-26 12:00:30.186424,732,1986,Google
t00751,pblake,"Unexpected issues faced with Tesla at São Paulo, Brazil! #ShopSmart",negative,"São Paulo, Brazil",['#ShopSmart'],2024-05-14 00:27:18.648362,822,2056,Tesla
t00752,hcampbell,"Terrible experience with Apple at São Paulo, Brazil! #TravelDiaries",negative,"São Paulo, Brazil",['#TravelDiaries'],2025-01-17 05:20:41.855578,42,1125,Apple
t00753,rstevens,"Honestly, not happy with Adidas at Port Erinbury, Malta! #NewLaunch #MovieNight",negative,"Port Erinbury, Malta","['#NewLaunch', '#MovieNight']",2025-03-26 05:47:08.728131,765,1620,Adidas
t00754,colleen33,"Major letdown from Tesla at West Erin, Nigeria! #MovieNight #EcoFriendly",negative,"West Erin, Nigeria","['#MovieNight', '#EcoFriendly']",2024-11-12 02:29:10.569495,498,1689,Tesla
t00755,gglass,"Absolutely loving the latest release by Adidas at São Paulo, Brazil! #TechNews #EcoFriendly",positive,"São Paulo, Brazil","['#TechNews', '#EcoFriendly']",2024-12-03 04:50:07.699920,278,622,Adidas
t00756,matthewlee,"Blown away by the quality of Apple at Mumbai, India! #FitnessGoals #Innovation",positive,"Mumbai, India","['#FitnessGoals', '#Innovation']",2025-02-01 07:31:33.101470,754,811,Apple
t00757,robertbrown,"First impressions are great for Nike at Sydney, Australia! #FitnessGoals",positive,"Sydney, Australia",['#FitnessGoals'],2024-07-20 20:43:59.265061,51,1450,Nike
t00758,ashley26,"Absolutely loving the latest release by Google at Sarahchester, Madagascar! #EcoFriendly",positive,"Sarahchester, Madagascar",['#EcoFriendly'],2024-10-11 10:36:01.801745,484,943,Google
t00759,matthewharvey,"Major letdown from Adidas at Lake Erika, Netherlands! #TechNews #NewLaunch",negative,"Lake Erika, Netherlands","['#TechNews', '#NewLaunch']",2025-03-06 07:49:51.529192,479,715,Adidas
t00760,floresantonio,"Frustrated by the poor service at Adidas at Hayesburgh, Uruguay! #FitnessGoals #Innovation",negative,"Hayesburgh, Uruguay","['#FitnessGoals', '#Innovation']",2024-09-04 01:55:34.464690,304,1426,Adidas
t00761,ngraham,"Not satisfied with the recent changes by Google at London, UK! #EcoFriendly #MovieNight",negative,"London, UK","['#EcoFriendly', '#MovieNight']",2024-09-27 01:47:17.914977,903,1027,Google
t00762,smithshawn,"Really disappointed with the latest update from Adidas at West Monica, Kiribati! #Innovation #NewLaunch",negative,"West Monica, Kiribati","['#Innovation', '#NewLaunch']",2025-01-21 06:01:01.261279,743,1881,Adidas
t00763,thomasdavid,"Really disappointed with the latest update from Adidas at London, UK! #TravelDiaries",negative,"London, UK",['#TravelDiaries'],2024-08-12 17:24:25.261100,636,2360,Adidas
t00764,katherine21,"Yet to form a solid opinion about Nike at Los Angeles, USA! #MovieNight",neutral,"Los Angeles, USA",['#MovieNight'],2025-02-05 05:51:45.167933,538,2300,Nike
t00765,penny99,"Just another update from Amazon at London, UK! #EcoFriendly",neutral,"London, UK",['#EcoFriendly'],2024-12-27 20:00:47.909411,939,2774,Amazon
t00766,tamara99,"Worst experience so far with Netflix at New York, USA! #Innovation",negative,"New York, USA",['#Innovation'],2024-07-23 05:09:48.126315,333,2007,Netflix
t00767,qball,"Random thoughts on Nike at Tokyo, Japan! #EcoFriendly #TechNews",neutral,"Tokyo, Japan","['#EcoFriendly', '#TechNews']",2025-04-03 18:26:19.676501,791,2389,Nike
